participant_ID,full_clip_name,clip_label,genre_code,familiarity_M17,stimulus_group,age_group,country_code,thought_or_not_response.keys,have_thought_input.text,rating_Q1_music_related.response,rating_Q2_spontaneous.response,rating_Q3_reality.response,no_thought_input.text,general_rating_Q1_familiarity.response,general_rating_Q2_enjoy.response,banana_attnCheck.text,demographics.headphones,demographics.age,demographics.livingCountry,demographics.birthCountry,demographics.nativeLanguage,demographics.otherLanguage,demographics.otherLanguageText,demographics.gender,demographics.hearingImpariments,demographics.hearingImpairmentsText,demographics.education,demographics.musicianIdentification,demographics.feedback
1703,Met_H_09_new-clip_Metal_LOW_Darkside.mp3,Met_H_09,Met,H,9,61to75,US,y,I pictured a rock orchestra.  All dressed in black.,4,5,3,NA,1,3,banana,TRUE,62,United States,United States,English,FALSE,NA,Male,FALSE,NA,7,2,That was fun to do
1703,Pop_H_09_new-clip_Pop_HIGH_We_Found_Love.mp3,Pop_H_09,Pop,H,9,61to75,US,y,Big dance party.  I also teach a cycle spin class and I have used this piece of music,5,5,1,NA,5,5,banana,TRUE,62,United States,United States,English,FALSE,NA,Male,FALSE,NA,7,2,That was fun to do
1703,80s_L_09_new-clip_80s_LOW_Eve_lève-toi.mp3,80s_L_09,80s,L,9,61to75,US,n,NA,NA,NA,NA,didn't bring up any type of memory.  not familiar with the song,1,1,banana,TRUE,62,United States,United States,English,FALSE,NA,Male,FALSE,NA,7,2,That was fun to do
1704,60s_L_07_new-clip_60s_MED_Im_Waiting_For_The_Man.mp3,60s_L_07,60s,L,7,61to75,US,y,I thought of cowboys and the south of Texas ,5,5,5,NA,5,5,Banana,TRUE,62,United States,United States,English,FALSE,NA,Female,FALSE,NA,5,5,no comments
1704,"Cla_L_07_new-clip_Classical_LOW_Sonata_No._2_for_Violin,_Piano_and_Drums.mp3",Cla_L_07,Cla,L,7,61to75,US,y,an opera performance,4,4,4,NA,5,5,Banana,TRUE,62,United States,United States,English,FALSE,NA,Female,FALSE,NA,5,5,no comments
1704,Fil_H_07_new-clip_Film_HIGH_Star_Wars_-Main_Theme-.mp3,Fil_H_07,Fil,H,7,61to75,US,y,I thought of a movie ending scene to credits.,5,5,5,NA,5,5,Banana,TRUE,62,United States,United States,English,FALSE,NA,Female,FALSE,NA,5,5,no comments
1704,Fun_H_07_new-clip_Funk_HIGH_1999.mp3,Fun_H_07,Fun,H,7,61to75,US,y,I imagined an old school band in the 80's about to sing,5,5,5,NA,5,5,Banana,TRUE,62,United States,United States,English,FALSE,NA,Female,FALSE,NA,5,5,no comments
1704,Jaz_H_07_new-clip_Jazz_HIGH_Feeling_Good.mp3,Jaz_H_07,Jaz,H,7,61to75,US,y,A white man performing to an audience,5,5,5,NA,5,5,Banana,TRUE,62,United States,United States,English,FALSE,NA,Female,FALSE,NA,5,5,no comments
1704,Met_H_07_new-clip_Metal_HIGH_What_Ive_Done.mp3,Met_H_07,Met,H,7,61to75,US,y,A couple of white kids in an open corvette just riding into the wind,4,5,5,NA,5,5,Banana,TRUE,62,United States,United States,English,FALSE,NA,Female,FALSE,NA,5,5,no comments
1704,Pop_H_07_new-clip_Pop_HIGH_Slow_Dancing.mp3,Pop_H_07,Pop,H,7,61to75,US,y,I imagined a black couple dancing with some old school dressing.,5,5,3,NA,5,5,Banana,TRUE,62,United States,United States,English,FALSE,NA,Female,FALSE,NA,5,5,no comments
1704,80s_L_07_new-clip_80s_LOW_Breaking_Away.mp3,80s_L_07,80s,L,7,61to75,US,n,NA,NA,NA,NA,My head was empty when i heard it,5,5,Banana,TRUE,62,United States,United States,English,FALSE,NA,Female,FALSE,NA,5,5,no comments
1704,Amb_L_07_new-clip_Ambient_HIGH_Dont_Bother_Theyre_Here.mp3,Amb_L_07,Amb,L,7,61to75,US,n,NA,NA,NA,NA,i thought of nothing,5,5,Banana,TRUE,62,United States,United States,English,FALSE,NA,Female,FALSE,NA,5,5,no comments
1704,Ele_L_07_new-clip_Electronic_LOW_Memoria.mp3,Ele_L_07,Ele,L,7,61to75,US,n,NA,NA,NA,NA,i didn't think of anything the song was new to me,2,2,Banana,TRUE,62,United States,United States,English,FALSE,NA,Female,FALSE,NA,5,5,no comments
1705,60s_L_11_new-clip_60s_MED_Through_with_You.mp3,60s_L_11,60s,L,11,61to75,US,y,"I pictured someone playing the guitar, in the beginning just practicing strumming.",5,5,1,NA,1,2,banana,TRUE,63,United States,United States,English,TRUE,none,Female,FALSE,NA,5,2,No
1705,Amb_L_11_new-clip_Ambient_MED_The_Stargazers_Journey.mp3,Amb_L_11,Amb,L,11,61to75,US,y,I pictured a waterfall then birds chirping.,5,5,1,NA,1,3,banana,TRUE,63,United States,United States,English,TRUE,none,Female,FALSE,NA,5,2,No
1705,Cla_L_11_new-clip_Classical_MED_Elf_kurze_Stücke-_No._4_in_A_Minor.mp3,Cla_L_11,Cla,L,11,61to75,US,y,I imagined someone playing the piano and a ballet dancer dancing.,5,4,1,NA,1,2,banana,TRUE,63,United States,United States,English,TRUE,none,Female,FALSE,NA,5,2,No
1705,Ele_L_11_new-clip_Electronic_LOW_El_Orden_del_Universo.mp3,Ele_L_11,Ele,L,11,61to75,US,y,I pictured both someone dancing and the forest at different times. During the beeping I pictured the hospital with monitors beeping.,5,5,3,NA,1,2,banana,TRUE,63,United States,United States,English,TRUE,none,Female,FALSE,NA,5,2,No
1705,Fil_H_11_new-clip_Film_HIGH_The_Avengers_-_From__The_Avengers__Score.mp3,Fil_H_11,Fil,H,11,61to75,US,y,I imagined that I was in an auditorium watching an orchestra play. I imaginged and orchestra conductor leading the orchestra,5,5,1,NA,1,4,banana,TRUE,63,United States,United States,English,TRUE,none,Female,FALSE,NA,5,2,No
1705,Fun_H_11_new-clip_Funk_HIGH_Smiley_Faces.mp3,Fun_H_11,Fun,H,11,61to75,US,y,For a very brief time towards the beginning I pictured people playing horn instruments. I didn't picture anything for the rest of the time.,5,5,1,NA,1,2,banana,TRUE,63,United States,United States,English,TRUE,none,Female,FALSE,NA,5,2,No
1705,Jaz_H_11_new-clip_Jazz_HIGH_Fly_Me_To_The_Moon_-_2008_Remastered.mp3,Jaz_H_11,Jaz,H,11,61to75,US,y,I pictured people playing instruments and people dancing on stage kind of like pantomime.,5,4,1,NA,1,2,banana,TRUE,63,United States,United States,English,TRUE,none,Female,FALSE,NA,5,2,No
1705,Met_H_11_new-clip_Metal_HIGH_Killing_In_The_Name.mp3,Met_H_11,Met,H,11,61to75,US,y,At the beginning I pictured a guitar player playing on stage. I didn't picture anything for the middle part. At the end I pictured dancers dancing on stage to the music.,5,5,1,NA,1,2,banana,TRUE,63,United States,United States,English,TRUE,none,Female,FALSE,NA,5,2,No
1705,Pop_H_11_new-clip_Pop_HIGH_ocean_eyes.mp3,Pop_H_11,Pop,H,11,61to75,US,y,I just pictured someone singing.,5,5,1,NA,1,2,banana,TRUE,63,United States,United States,English,TRUE,none,Female,FALSE,NA,5,2,No
1705,80s_L_11_new-clip_80s_MED_Your_Love_Drives_Me_Crazy.mp3,80s_L_11,80s,L,11,61to75,US,n,NA,NA,NA,NA,I guess maybe because I haven't heard music that is similar to this before or in a long time.,1,3,banana,TRUE,63,United States,United States,English,TRUE,none,Female,FALSE,NA,5,2,No
1706,60s_L_07_new-clip_60s_MED_Im_Waiting_For_The_Man.mp3,60s_L_07,60s,L,7,61to75,US,y,"I remember being at my cousin's house, I was about 9 and the cousins were all older teens, I was watching them do the twist and the pony to music and was envious. I wanted so bad to be a teenager.",5,5,1,NA,1,4,banana,TRUE,68,United States,United States,English,FALSE,NA,Female,TRUE,"I do sometimes wear hearing aids, but the headphones make up for my mild hearing loss, I just turn the volume up a little if there's a problem.",6,2,"I'd love to know the name of the pieces I enjoyed, particularly the meditative one.

I'm not sure why you ordered them as you did, I would have preferred 9 and 10 reversed, since 9 was so offensive."
1706,Amb_L_07_new-clip_Ambient_HIGH_Dont_Bother_Theyre_Here.mp3,Amb_L_07,Amb,L,7,61to75,US,y,"It reminded me of the music I listen to while I meditate, even though it was a bit loud for that. It was very relaxing.",5,5,5,NA,1,5,banana,TRUE,68,United States,United States,English,FALSE,NA,Female,TRUE,"I do sometimes wear hearing aids, but the headphones make up for my mild hearing loss, I just turn the volume up a little if there's a problem.",6,2,"I'd love to know the name of the pieces I enjoyed, particularly the meditative one.

I'm not sure why you ordered them as you did, I would have preferred 9 and 10 reversed, since 9 was so offensive."
1706,"Cla_L_07_new-clip_Classical_LOW_Sonata_No._2_for_Violin,_Piano_and_Drums.mp3",Cla_L_07,Cla,L,7,61to75,US,y,"I remember being at a party early in college. There was a handsome guy, Ed, who loved jazzy and popular music and we all tried to find an appreciation for that type of music just to be able to communicate with or attract him. (It didn't work.)",5,4,1,NA,1,4,banana,TRUE,68,United States,United States,English,FALSE,NA,Female,TRUE,"I do sometimes wear hearing aids, but the headphones make up for my mild hearing loss, I just turn the volume up a little if there's a problem.",6,2,"I'd love to know the name of the pieces I enjoyed, particularly the meditative one.

I'm not sure why you ordered them as you did, I would have preferred 9 and 10 reversed, since 9 was so offensive."
1706,Fil_H_07_new-clip_Film_HIGH_Star_Wars_-Main_Theme-.mp3,Fil_H_07,Fil,H,7,61to75,US,y,"Star Wars. I've seen all the originals, but I remember going to theaters for the initial viewing and hearing that loudly playing.",5,5,1,NA,5,5,banana,TRUE,68,United States,United States,English,FALSE,NA,Female,TRUE,"I do sometimes wear hearing aids, but the headphones make up for my mild hearing loss, I just turn the volume up a little if there's a problem.",6,2,"I'd love to know the name of the pieces I enjoyed, particularly the meditative one.

I'm not sure why you ordered them as you did, I would have preferred 9 and 10 reversed, since 9 was so offensive."
1706,Fun_H_07_new-clip_Funk_HIGH_1999.mp3,Fun_H_07,Fun,H,7,61to75,US,y,"Initially, I thought ""pomp rock,"" as in going to small dance halls when Styx was called TW4 and hearing the wonderful drummer, John Panozzo playing his drums. Then it got a bit 80's ish and was not as pleasant.",5,5,2,NA,2,3,banana,TRUE,68,United States,United States,English,FALSE,NA,Female,TRUE,"I do sometimes wear hearing aids, but the headphones make up for my mild hearing loss, I just turn the volume up a little if there's a problem.",6,2,"I'd love to know the name of the pieces I enjoyed, particularly the meditative one.

I'm not sure why you ordered them as you did, I would have preferred 9 and 10 reversed, since 9 was so offensive."
1706,Jaz_H_07_new-clip_Jazz_HIGH_Feeling_Good.mp3,Jaz_H_07,Jaz,H,7,61to75,US,y,"I'm not sure if Jack Lemmon was ever in a stripper movie, but I pictured him in a club, listening to this being played while maybe Kim Novak did a strip tease. ",5,5,5,NA,2,5,banana,TRUE,68,United States,United States,English,FALSE,NA,Female,TRUE,"I do sometimes wear hearing aids, but the headphones make up for my mild hearing loss, I just turn the volume up a little if there's a problem.",6,2,"I'd love to know the name of the pieces I enjoyed, particularly the meditative one.

I'm not sure why you ordered them as you did, I would have preferred 9 and 10 reversed, since 9 was so offensive."
1706,Pop_H_07_new-clip_Pop_HIGH_Slow_Dancing.mp3,Pop_H_07,Pop,H,7,61to75,US,y,"I felt like I were on a phone call on hold, waiting to speak, while they play pleasant music in the background. Sometimes I'm calling to express anger or frustration, at which time the same music can be annoying rather than pleasant.",5,5,4,NA,1,3,banana,TRUE,68,United States,United States,English,FALSE,NA,Female,TRUE,"I do sometimes wear hearing aids, but the headphones make up for my mild hearing loss, I just turn the volume up a little if there's a problem.",6,2,"I'd love to know the name of the pieces I enjoyed, particularly the meditative one.

I'm not sure why you ordered them as you did, I would have preferred 9 and 10 reversed, since 9 was so offensive."
1706,80s_L_07_new-clip_80s_LOW_Breaking_Away.mp3,80s_L_07,80s,L,7,61to75,US,n,NA,NA,NA,NA,"It just sounded like background music that may be on a movie, something I typically ignore or pay very little attention to, it's for mood as opposed to anything else.",1,3,banana,TRUE,68,United States,United States,English,FALSE,NA,Female,TRUE,"I do sometimes wear hearing aids, but the headphones make up for my mild hearing loss, I just turn the volume up a little if there's a problem.",6,2,"I'd love to know the name of the pieces I enjoyed, particularly the meditative one.

I'm not sure why you ordered them as you did, I would have preferred 9 and 10 reversed, since 9 was so offensive."
1706,Ele_L_07_new-clip_Electronic_LOW_Memoria.mp3,Ele_L_07,Ele,L,7,61to75,US,n,NA,NA,NA,NA,"First, after the 9th choice, I was waiting for potentially unpleasant surprises. I did get them, but not as bad as in the 9th. I think after my ears were insulted by the last (9th) entry, this was ruined. It seemed irregular and annoying, but inoffensive.",1,1,banana,TRUE,68,United States,United States,English,FALSE,NA,Female,TRUE,"I do sometimes wear hearing aids, but the headphones make up for my mild hearing loss, I just turn the volume up a little if there's a problem.",6,2,"I'd love to know the name of the pieces I enjoyed, particularly the meditative one.

I'm not sure why you ordered them as you did, I would have preferred 9 and 10 reversed, since 9 was so offensive."
1706,Met_H_07_new-clip_Metal_HIGH_What_Ive_Done.mp3,Met_H_07,Met,H,7,61to75,US,n,NA,NA,NA,NA,"It changed quickly from soft to irritating, from quiet to loud. It was incredibly irritating to me.",1,1,banana,TRUE,68,United States,United States,English,FALSE,NA,Female,TRUE,"I do sometimes wear hearing aids, but the headphones make up for my mild hearing loss, I just turn the volume up a little if there's a problem.",6,2,"I'd love to know the name of the pieces I enjoyed, particularly the meditative one.

I'm not sure why you ordered them as you did, I would have preferred 9 and 10 reversed, since 9 was so offensive."
1707,60s_H_04_new-clip_60s_HIGH_Im_A_Man_-_Remastered_2010.mp3,60s_H_04,60s,H,4,61to75,US,y,Jimi Hendrix playing at Woodstock.,5,5,5,NA,4,4,banana,TRUE,67,United States,United States,English,FALSE,NA,Male,FALSE,NA,5,2,fun
1707,80s_H_04_new-clip_80s_HIGH_Sometimes.mp3,80s_H_04,80s,H,4,61to75,US,y,Sitting in a Caribean cafe listening to this music.,5,5,5,NA,1,4,banana,TRUE,67,United States,United States,English,FALSE,NA,Male,FALSE,NA,5,2,fun
1707,Amb_H_04_new-clip_Ambient_MED_Holding_On.mp3,Amb_H_04,Amb,H,4,61to75,US,y,A melancholy sunrise on a new day.,5,5,5,NA,1,4,banana,TRUE,67,United States,United States,English,FALSE,NA,Male,FALSE,NA,5,2,fun
1707,Cla_H_04_new-clip_Classical_HIGH_Spring_-La_Primavera-_Op.8_No.1_E_Major-_Allegro.mp3,Cla_H_04,Cla,H,4,61to75,US,y,A chamber orchestra playing for an intimate audience.,5,5,1,NA,3,4,banana,TRUE,67,United States,United States,English,FALSE,NA,Male,FALSE,NA,5,2,fun
1707,Fil_L_04_new-clip_Film_LOW_Where_Is_My_Dad.mp3,Fil_L_04,Fil,L,4,61to75,US,y,Watching a symphony orchestra starting a piece heavy on percussion.,5,5,5,NA,1,4,banana,TRUE,67,United States,United States,English,FALSE,NA,Male,FALSE,NA,5,2,fun
1707,Fun_L_04_new-clip_Funk_MED_Mighty_and_High.mp3,Fun_L_04,Fun,L,4,61to75,US,y,Music to accompany a scene from Ocean's 11.,5,5,5,NA,1,3,banana,TRUE,67,United States,United States,English,FALSE,NA,Male,FALSE,NA,5,2,fun
1707,Jaz_L_04_new-clip_Jazz_LOW_Sembellogy.mp3,Jaz_L_04,Jaz,L,4,61to75,US,y,Dancing on the floor of a 1920 speak easy.,5,5,5,NA,1,4,banana,TRUE,67,United States,United States,English,FALSE,NA,Male,FALSE,NA,5,2,fun
1707,Met_L_04_new-clip_Metal_MED_Thunderhorse.mp3,Met_L_04,Met,L,4,61to75,US,y,Music to accompany a chase scene in a movie,5,5,2,NA,1,3,banana,TRUE,67,United States,United States,English,FALSE,NA,Male,FALSE,NA,5,2,fun
1707,Ele_H_04_new-clip_Electronic_HIGH_Outside_-feat._Ellie_Goulding-.mp3,Ele_H_04,Ele,H,4,61to75,US,n,NA,NA,NA,NA,The music sounded familiar but didn't remind me of anything.,2,3,banana,TRUE,67,United States,United States,English,FALSE,NA,Male,FALSE,NA,5,2,fun
1707,Pop_L_04_new-clip_Pop_HIGH_Break_the_Rules.mp3,Pop_L_04,Pop,L,4,61to75,US,n,NA,NA,NA,NA,Couldn't envision a scenario where this song had relevance,1,2,banana,TRUE,67,United States,United States,English,FALSE,NA,Male,FALSE,NA,5,2,fun
1708,80s_H_01_new-clip_80s_HIGH_Take_on_Me.mp3,80s_H_01,80s,H,1,61to75,US,y,Something just moving fast. It seemed like workout music I've seen someone working out to.,5,5,1,NA,3,1,banana,TRUE,67,United States,United States,English,FALSE,NA,Female,FALSE,NA,3,1,NA
1708,Amb_H_01_new-clip_Ambient_HIGH_A_Walk.mp3,Amb_H_01,Amb,H,1,61to75,US,y,Someone playing music with water running in the background. It made me want to know know what the sound was in the background.,5,5,5,NA,1,1,banana,TRUE,67,United States,United States,English,FALSE,NA,Female,FALSE,NA,3,1,NA
1708,"Cla_H_01_new-clip_Classical_HIGH_Tchaikovsky-_Swan_Lake,_Op._20,_Act_2-_No._10,_Scene._Moderato.mp3",Cla_H_01,Cla,H,1,61to75,US,y,I imagined swans floating in clear blue river and an classical musical instruments playing by a lake.,5,5,1,NA,4,5,banana,TRUE,67,United States,United States,English,FALSE,NA,Female,FALSE,NA,3,1,NA
1708,Ele_H_01_new-clip_Electronic_LOW_Simplicity.mp3,Ele_H_01,Ele,H,1,61to75,US,y,It started out reminding me of the morse code we had to learn in school with the beeps. Then the music became unsettling.,5,5,2,NA,1,1,banana,TRUE,67,United States,United States,English,FALSE,NA,Female,FALSE,NA,3,1,NA
1708,Fil_L_01_new-clip_Film_MED_Tinker_Tailor_Soldier_Spy.mp3,Fil_L_01,Fil,L,1,61to75,US,y,Someone sitting alone playing a piano.,5,5,3,NA,3,4,banana,TRUE,67,United States,United States,English,FALSE,NA,Female,FALSE,NA,3,1,NA
1708,Fun_L_01_new-clip_Funk_LOW_Make_Some_Noise.mp3,Fun_L_01,Fun,L,1,61to75,US,y,Some young people rocking out to the music with 1970's clothes on.,5,5,1,NA,2,1,banana,TRUE,67,United States,United States,English,FALSE,NA,Female,FALSE,NA,3,1,NA
1708,Jaz_L_01_new-clip_Jazz_LOW_London_in_July.mp3,Jaz_L_01,Jaz,L,1,61to75,US,y,It reminded me of music in an old movie I've watched before. A movie maybe in the 50's like the old Blondie and Dagwood movies.,5,5,1,NA,3,4,banana,TRUE,67,United States,United States,English,FALSE,NA,Female,FALSE,NA,3,1,NA
1708,Met_L_01_new-clip_Metal_LOW_Endzeit.mp3,Met_L_01,Met,L,1,61to75,US,y,Some kind of machine.,5,5,5,NA,2,1,banana,TRUE,67,United States,United States,English,FALSE,NA,Female,FALSE,NA,3,1,NA
1708,Pop_L_01_new-clip_Pop_MED_Thank_You.mp3,Pop_L_01,Pop,L,1,61to75,US,y,Relaxing in a hammock in a backyard with trees in the background and someone nearby playing a musical instrument with a chime.,5,5,3,NA,3,5,banana,TRUE,67,United States,United States,English,FALSE,NA,Female,FALSE,NA,3,1,NA
1708,60s_H_01_new-clip_60s_HIGH_Summer_in_the_City_-_Remastered.mp3,60s_H_01,60s,H,1,61to75,US,n,NA,NA,NA,NA,The music was just music and made me want to move my body. It was happy to hear and not real distracting.,2,5,banana,TRUE,67,United States,United States,English,FALSE,NA,Female,FALSE,NA,3,1,NA
1709,60s_H_06_new-clip_60s_MED_Cinnamon_Girl.mp3,60s_H_06,60s,H,6,61to75,US,y,This song started out as what I thought was the beginning of a love song. ,5,5,3,NA,3,4,banana,TRUE,66,United States,United States,English,TRUE,none,Female,FALSE,NA,5,2,"No comments and thank you. 
The first few written pages I did the system would not allow me to correct my spelling. The last 3 or 4 spell check was working."
1709,80s_H_06_new-clip_80s_HIGH_Sweet_Dreams_-Are_Made_of_This-.mp3,80s_H_06,80s,H,6,61to75,US,y,i have heard this song a lot and i can almost repeat the words or lyrics. ,5,5,2,NA,5,5,banana,TRUE,66,United States,United States,English,TRUE,none,Female,FALSE,NA,5,2,"No comments and thank you. 
The first few written pages I did the system would not allow me to correct my spelling. The last 3 or 4 spell check was working."
1709,Amb_H_06_new-clip_Ambient_HIGH_Sweden.mp3,Amb_H_06,Amb,H,6,61to75,US,y,This song felt like a church hymn. very so and medetating. ,5,5,1,NA,2,2,banana,TRUE,66,United States,United States,English,TRUE,none,Female,FALSE,NA,5,2,"No comments and thank you. 
The first few written pages I did the system would not allow me to correct my spelling. The last 3 or 4 spell check was working."
1709,Ele_H_06_new-clip_Electronic_HIGH_The_Other_Side_Of_Paradise.mp3,Ele_H_06,Ele,H,6,61to75,US,y,I can imagine a conductor in front of the band or orchestra making emotional gestures as he pointed to heach musician to play their part. ,5,5,5,NA,1,4,banana,TRUE,66,United States,United States,English,TRUE,none,Female,FALSE,NA,5,2,"No comments and thank you. 
The first few written pages I did the system would not allow me to correct my spelling. The last 3 or 4 spell check was working."
1709,Fil_L_06_new-clip_Film_MED_Hoffa_Trailer.mp3,Fil_L_06,Fil,L,6,61to75,US,y,I could imaging myself watching a drama packed movie and this was the music used before the scene unfolded. ,5,5,2,NA,3,3,banana,TRUE,66,United States,United States,English,TRUE,none,Female,FALSE,NA,5,2,"No comments and thank you. 
The first few written pages I did the system would not allow me to correct my spelling. The last 3 or 4 spell check was working."
1709,Fun_L_06_new-clip_Funk_MED_Charisma.mp3,Fun_L_06,Fun,L,6,61to75,US,y,My kind of music and I could imagine being in a club setting with a friend or friends and enjoying the sounds. ,5,5,2,NA,4,5,banana,TRUE,66,United States,United States,English,TRUE,none,Female,FALSE,NA,5,2,"No comments and thank you. 
The first few written pages I did the system would not allow me to correct my spelling. The last 3 or 4 spell check was working."
1709,Jaz_L_06_new-clip_Jazz_LOW_Tempest.mp3,Jaz_L_06,Jaz,L,6,61to75,US,y,"This song reminds me of the blues genre, smooth and deliberate. ",5,5,2,NA,4,5,banana,TRUE,66,United States,United States,English,TRUE,none,Female,FALSE,NA,5,2,"No comments and thank you. 
The first few written pages I did the system would not allow me to correct my spelling. The last 3 or 4 spell check was working."
1709,Met_L_06_new-clip_Metal_MED_Check_My_Brain.mp3,Met_L_06,Met,L,6,61to75,US,y,I felt like this was the beginning of a rock concert to get the croud going and in the mood. ,5,5,3,NA,3,3,banana,TRUE,66,United States,United States,English,TRUE,none,Female,FALSE,NA,5,2,"No comments and thank you. 
The first few written pages I did the system would not allow me to correct my spelling. The last 3 or 4 spell check was working."
1709,Pop_L_06_new-clip_Pop_MED_I_Turn_To_You.mp3,Pop_L_06,Pop,L,6,61to75,US,y,This music seemed hurried and gave me thoughts of being rushed. ,5,5,3,NA,1,1,banana,TRUE,66,United States,United States,English,TRUE,none,Female,FALSE,NA,5,2,"No comments and thank you. 
The first few written pages I did the system would not allow me to correct my spelling. The last 3 or 4 spell check was working."
1709,"Cla_H_06_new-clip_Classical_HIGH_Nocturne_No._2_in_E-Flat_Major,_Op._9_No._2.mp3",Cla_H_06,Cla,H,6,61to75,US,n,NA,NA,NA,NA,I really got lost in the music and the piano playing in the background. Very pretty and I loved it. ,4,5,banana,TRUE,66,United States,United States,English,TRUE,none,Female,FALSE,NA,5,2,"No comments and thank you. 
The first few written pages I did the system would not allow me to correct my spelling. The last 3 or 4 spell check was working."
1710,60s_L_08_new-clip_60s_LOW_This_Time_the_Dreams_on_Me.mp3,60s_L_08,60s,L,8,61to75,US,y,evening of romance and dancing,5,5,1,NA,4,5,banana,TRUE,75,United States,United States,english,FALSE,NA,Female,FALSE,NA,1,2,none
1710,80s_L_08_new-clip_80s_LOW_是否.mp3,80s_L_08,80s,L,8,61to75,US,y,a lazy day maybe fall time of the year,4,5,2,NA,2,5,banana,TRUE,75,United States,United States,english,FALSE,NA,Female,FALSE,NA,1,2,none
1710,Ele_L_08_new-clip_Electronic_MED_Dumb_Love.mp3,Ele_L_08,Ele,L,8,61to75,US,y,swaying and moving to this beat,5,3,2,NA,1,5,banana,TRUE,75,United States,United States,english,FALSE,NA,Female,FALSE,NA,1,2,none
1710,Fil_H_08_new-clip_Film_HIGH_Theme_From_Jurassic_Park.mp3,Fil_H_08,Fil,H,8,61to75,US,y,special time something special happening,5,4,2,NA,3,5,banana,TRUE,75,United States,United States,english,FALSE,NA,Female,FALSE,NA,1,2,none
1710,Fun_H_08_new-clip_Funk_HIGH_The_Boss.mp3,Fun_H_08,Fun,H,8,61to75,US,y,happy times and dancing,5,5,1,NA,3,5,banana,TRUE,75,United States,United States,english,FALSE,NA,Female,FALSE,NA,1,2,none
1710,Jaz_H_08_new-clip_Jazz_HIGH_My_Baby_Just_Cares_for_Me_-2013_-_Remaster-.mp3,Jaz_H_08,Jaz,H,8,61to75,US,y,relaxing and going with the flow  on a happy day,5,3,1,NA,1,5,banana,TRUE,75,United States,United States,english,FALSE,NA,Female,FALSE,NA,1,2,none
1710,Met_H_08_new-clip_Metal_HIGH_Can_I_Play_with_Madness_-_2015_Remaster.mp3,Met_H_08,Met,H,8,61to75,US,y,watching a rock band,4,4,2,NA,1,5,banana,TRUE,75,United States,United States,english,FALSE,NA,Female,FALSE,NA,1,2,none
1710,Amb_L_08_new-clip_Ambient_HIGH_Interloper.mp3,Amb_L_08,Amb,L,8,61to75,US,n,NA,NA,NA,NA,I was trying too hard to see something instead of relaxing,1,3,banana,TRUE,75,United States,United States,english,FALSE,NA,Female,FALSE,NA,1,2,none
1710,Cla_L_08_new-clip_Classical_MED_The_Gardens_Light.mp3,Cla_L_08,Cla,L,8,61to75,US,n,NA,NA,NA,NA,don't know,1,5,banana,TRUE,75,United States,United States,english,FALSE,NA,Female,FALSE,NA,1,2,none
1710,Pop_H_08_new-clip_Pop_LOW_ghost.mp3,Pop_H_08,Pop,H,8,61to75,US,n,NA,NA,NA,NA,just enjoyed but did not remind me of any event,1,4,banana,TRUE,75,United States,United States,english,FALSE,NA,Female,FALSE,NA,1,2,none
1711,60s_L_07_new-clip_60s_MED_Im_Waiting_For_The_Man.mp3,60s_L_07,60s,L,7,61to75,US,y,Sounds like the intro to a Beatles song. All the guitar sounds.,5,4,1,NA,4,4,banana,TRUE,67,United States,United States,English,FALSE,NA,Male,FALSE,NA,7,2,no
1711,80s_L_07_new-clip_80s_LOW_Breaking_Away.mp3,80s_L_07,80s,L,7,61to75,US,y,Seems like music I would find on a jazz station as I relaxed at home.,4,2,2,NA,1,3,banana,TRUE,67,United States,United States,English,FALSE,NA,Male,FALSE,NA,7,2,no
1711,Amb_L_07_new-clip_Ambient_HIGH_Dont_Bother_Theyre_Here.mp3,Amb_L_07,Amb,L,7,61to75,US,y,A hymn perhaps. The sound of the organ certainly reminds me of church or something solemn.,5,2,3,NA,1,3,banana,TRUE,67,United States,United States,English,FALSE,NA,Male,FALSE,NA,7,2,no
1711,"Cla_L_07_new-clip_Classical_LOW_Sonata_No._2_for_Violin,_Piano_and_Drums.mp3",Cla_L_07,Cla,L,7,61to75,US,y,"Sounds like the overture to a musical perhaps, or funky sounds for a theme in a film.",5,3,4,NA,1,2,banana,TRUE,67,United States,United States,English,FALSE,NA,Male,FALSE,NA,7,2,no
1711,Ele_L_07_new-clip_Electronic_LOW_Memoria.mp3,Ele_L_07,Ele,L,7,61to75,US,y,Sounds like music either from a sound machine to fall asleep to.,5,2,2,NA,2,2,banana,TRUE,67,United States,United States,English,FALSE,NA,Male,FALSE,NA,7,2,no
1711,Fil_H_07_new-clip_Film_HIGH_Star_Wars_-Main_Theme-.mp3,Fil_H_07,Fil,H,7,61to75,US,y,"I believe this was the score for E.T., the extraterrestrial movie from the early 80s. Very memorable.",5,4,1,NA,5,5,banana,TRUE,67,United States,United States,English,FALSE,NA,Male,FALSE,NA,7,2,no
1711,Fun_H_07_new-clip_Funk_HIGH_1999.mp3,Fun_H_07,Fun,H,7,61to75,US,y,Beginning to song by the musician Prince.  Great chords and distinctive sound.,5,5,2,NA,5,5,banana,TRUE,67,United States,United States,English,FALSE,NA,Male,FALSE,NA,7,2,no
